"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","source","raw_row","easting_m","northing_m","month"
-1.51986,114.55405,303.33,0.5,0.49,2026-07-19,"1730","SNPP","SNPP","n","2.0NRT",290.61,0.89,"N",NA,"nrt",19205,227838.997956654,9831855.25555884,"2026-07"
-1.51782,114.39441,303.08,0.51,0.49,2026-07-19,"1730","SNPP","SNPP","n","2.0NRT",290.31,0.5,"N",NA,"nrt",19207,210063.632053941,9832060.17604128,"2026-07"
-2.07565,114.22488,314.33,0.51,0.49,2026-07-19,"1730","SNPP","SNPP","n","2.0NRT",292.26,2.03,"N",NA,"nrt",19241,191278.655388841,9770306.35113696,"2026-07"
-2.67222,114.78334,343.12,0.46,0.39,2026-07-20,"0610","SNPP","SNPP","n","2.0NRT",302.21,6.93,"D",NA,"nrt",19708,253546.031762982,9704414.89953274,"2026-07"
-2.07423,114.22534,332.34,0.44,0.38,2026-07-20,"0610","SNPP","SNPP","n","2.0NRT",295.9,2.91,"D",NA,"nrt",19747,191329.593063325,9770463.58075422,"2026-07"
-1.85814,114.10843,342.54,0.43,0.38,2026-07-20,"0610","SNPP","SNPP","n","2.0NRT",302.78,6.05,"D",NA,"nrt",19756,178271.480992492,9794355.56790801,"2026-07"
-1.85461,114.10789,339.9,0.43,0.38,2026-07-20,"0610","SNPP","SNPP","n","2.0NRT",300.55,6.05,"D",NA,"nrt",19757,178210.707596647,9794746.14448483,"2026-07"
-1.85109,114.10735,340.84,0.43,0.38,2026-07-20,"0610","SNPP","SNPP","n","2.0NRT",300.06,8.06,"D",NA,"nrt",19758,178149.93695429,9795135.6146766,"2026-07"
-1.4878,114.24688,335.24,0.44,0.39,2026-07-20,"0610","SNPP","SNPP","n","2.0NRT",299.48,2.82,"D",NA,"nrt",19787,193630.708087796,9835361.80092124,"2026-07"
-1.40317,114.44038,342.77,0.45,0.39,2026-07-20,"0610","SNPP","SNPP","n","2.0NRT",301.68,15.76,"D",NA,"nrt",19792,215167.932875567,9844751.3690147,"2026-07"
-1.4038,114.43633,332.36,0.45,0.39,2026-07-20,"0610","SNPP","SNPP","n","2.0NRT",300.63,15.76,"D",NA,"nrt",19793,214717.026796272,9844681.17043696,"2026-07"
-1.85088,114.09914,303.25,0.55,0.68,2026-07-20,"1711","SNPP","SNPP","n","2.0NRT",288.99,0.63,"N",NA,"nrt",20100,177235.631364169,9795157.36174009,"2026-07"
-1.85298,114.09673,304.61,0.55,0.68,2026-07-20,"1711","SNPP","SNPP","n","2.0NRT",288.77,0.6,"N",NA,"nrt",20101,176967.632816088,9794924.50707925,"2026-07"
-2.70988,114.76047,337.28,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",299.04,4.22,"D",NA,"nrt",20544,251009.643183645,9700244.4418623,"2026-07"
-2.68876,114.76109,341.8,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",301.83,16.21,"D",NA,"nrt",20549,251074.308236988,9702580.80342456,"2026-07"
-2.68932,114.75741,339.89,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",302.12,16.21,"D",NA,"nrt",20550,250665.064247322,9702518.10627961,"2026-07"
-2.68534,114.76058,335,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",297.37,4.58,"D",NA,"nrt",20551,251016.883091557,9702959.01006146,"2026-07"
-2.6859,114.75689,334.51,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",299,4.58,"D",NA,"nrt",20552,250606.525307876,9702896.31163769,"2026-07"
-2.67855,114.78212,334.89,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",302.14,3.93,"D",NA,"nrt",20553,253411.586887801,9703714.45829777,"2026-07"
-2.67226,114.77744,351.91,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",301.73,10.74,"D",NA,"nrt",20555,252889.733041698,9704409.28892513,"2026-07"
-2.2343,114.67722,344.28,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",300,6.25,"D",NA,"nrt",20591,241656.890656499,9752837.22065417,"2026-07"
-2.23088,114.6767,336.89,0.41,0.37,2026-07-21,"0550","SNPP","SNPP","n","2.0NRT",294.9,4.98,"D",NA,"nrt",20596,241598.425678034,9753215.45978906,"2026-07"
-1.85726,114.1035,340.51,0.42,0.38,2026-07-21,"0553","SNPP","SNPP","n","2.0NRT",281.18,8.64,"D",NA,"nrt",20670,177722.318784354,9794452.06043768,"2026-07"
-1.85784,114.09969,327.64,0.42,0.38,2026-07-21,"0553","SNPP","SNPP","n","2.0NRT",279.93,4.51,"D",NA,"nrt",20671,177298.142553524,9794387.17351694,"2026-07"
-1.73895,114.09762,344.39,0.53,0.5,2026-07-22,"0531","SNPP","SNPP","n","2.0NRT",292.65,14.38,"D",NA,"nrt",21432,177046.690882202,9807544.80063625,"2026-07"
-1.74071,114.09953,339.1,0.53,0.5,2026-07-22,"0531","SNPP","SNPP","n","2.0NRT",291.88,8.28,"D",NA,"nrt",21433,177259.702483564,9807350.34236155,"2026-07"
-1.74145,114.09477,339.27,0.53,0.5,2026-07-22,"0531","SNPP","SNPP","n","2.0NRT",291.88,8.28,"D",NA,"nrt",21434,176729.719195522,9807267.62704132,"2026-07"
-1.0842,114.10819,329.39,0.51,0.5,2026-07-22,"0531","SNPP","SNPP","n","2.0NRT",288.32,3.91,"D",NA,"nrt",21452,178133.668624237,9880009.38809593,"2026-07"
-0.79775,114.02911,337.77,0.52,0.5,2026-07-22,"0531","SNPP","SNPP","n","2.0NRT",288.45,6.4,"D",NA,"nrt",21456,169296.990239994,9911705.14499531,"2026-07"
-2.23133,114.67651,302.27,0.57,0.43,2026-07-22,"1813","SNPP","SNPP","n","2.0NRT",286.66,1.27,"N",NA,"nrt",21793,241577.360539452,9753165.64603974,"2026-07"
-1.54406,114.52544,328.66,0.52,0.67,2026-07-23,"0514","SNPP","SNPP","n","2.0NRT",286.29,2.44,"D",NA,"nrt",22286,224656.675277299,9829174.26918266,"2026-07"
-1.42431,114.62022,296.84,0.38,0.36,2026-07-23,"1756","SNPP","SNPP","n","2.0NRT",281.94,0.25,"N",NA,"nrt",22760,235194.770477874,9842433.87102154,"2026-07"
-1.40474,114.43261,303.92,0.39,0.36,2026-07-23,"1756","SNPP","SNPP","n","2.0NRT",288.81,0.65,"N",NA,"nrt",22761,214302.90413255,9844576.71187865,"2026-07"
-1.50424,114.39949,318.95,0.39,0.36,2026-07-23,"1756","SNPP","SNPP","n","2.0NRT",291.75,1.46,"N",NA,"nrt",22767,210627.499059748,9833563.42140257,"2026-07"
-1.51467,114.44377,302.33,0.39,0.36,2026-07-23,"1756","SNPP","SNPP","n","2.0NRT",289.35,0.34,"N",NA,"nrt",22768,215559.443367251,9832415.25916448,"2026-07"
-2.23155,114.67276,327,0.38,0.36,2026-07-23,"1756","SNPP","SNPP","n","2.0NRT",289.88,2.51,"N",NA,"nrt",22845,241160.087304913,9753140.64912498,"2026-07"
-2.23209,114.6762,311.48,0.38,0.36,2026-07-23,"1756","SNPP","SNPP","n","2.0NRT",288.19,0.77,"N",NA,"nrt",22846,241542.995667443,9753081.51802984,"2026-07"
-2.23264,114.67964,300.49,0.38,0.36,2026-07-23,"1756","SNPP","SNPP","n","2.0NRT",286.86,0.77,"N",NA,"nrt",22847,241925.904582611,9753021.28010067,"2026-07"
-2.23486,114.67223,310.25,0.38,0.36,2026-07-23,"1756","SNPP","SNPP","n","2.0NRT",286.85,1.18,"N",NA,"nrt",22848,241101.68716936,9752774.39248765,"2026-07"
-1.86083,114.09908,345.64,0.35,0.57,2026-07-24,"0633","SNPP","SNPP","n","2.0NRT",291.93,5.99,"D",NA,"nrt",23669,177230.756919171,9794056.14758568,"2026-07"
-2.22993,114.67636,302.93,0.57,0.43,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",290.89,0.91,"N",NA,"nrt",24229,241560.423490141,9753320.49190068,"2026-07"
-2.2331,114.67062,316.88,0.57,0.43,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",291.54,3.33,"N",NA,"nrt",24230,240922.212623581,9752968.80570201,"2026-07"
-2.2339,114.6757,304.89,0.57,0.43,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",290.84,0.91,"N",NA,"nrt",24231,241487.670841342,9752881.20230757,"2026-07"
-2.23075,114.66943,316.14,0.57,0.43,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",291.55,2.44,"N",NA,"nrt",24232,240789.373373695,9753228.5611372,"2026-07"
-2.23159,114.67451,312.33,0.57,0.43,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",291.42,2.44,"N",NA,"nrt",24233,241354.839892765,9753136.53226197,"2026-07"
-1.25003,114.09483,305.77,0.42,0.45,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",290.2,0.91,"N",NA,"nrt",24391,176664.355333015,9861654.96138965,"2026-07"
-1.36937,114.30333,323.41,0.41,0.45,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",290.71,1.93,"N",NA,"nrt",24394,199901.834284917,9848474.31638856,"2026-07"
-1.37349,114.30266,310.53,0.41,0.45,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",290.11,1.19,"N",NA,"nrt",24395,199827.732158009,9848018.3380534,"2026-07"
-1.3605,114.16736,315.65,0.42,0.45,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",285.85,1.97,"N",NA,"nrt",24396,184757.184763352,9849438.45344102,"2026-07"
-1.54704,114.40527,325.38,0.4,0.44,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",287.51,3.31,"N",NA,"nrt",24398,211276.826878117,9828828.58724304,"2026-07"
-1.54763,114.40886,325.94,0.4,0.44,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",290.43,2.56,"N",NA,"nrt",24399,211676.650567174,9828763.79568396,"2026-07"
-1.49468,114.00613,301.51,0.43,0.46,2026-07-24,"1737","SNPP","SNPP","n","2.0NRT",279.52,0.62,"N",NA,"nrt",24400,166817.351715164,9834565.35773793,"2026-07"
-1.85141,114.11124,337.08,0.52,0.41,2026-07-25,"0616","SNPP","SNPP","n","2.0NRT",300.84,13.94,"D",NA,"nrt",25485,178583.183687232,9795100.90606341,"2026-07"
-1.64329,114.49188,334.89,0.55,0.43,2026-07-25,"0616","SNPP","SNPP","n","2.0NRT",292.57,4.88,"D",NA,"nrt",25505,220933.458309962,9818191.33503444,"2026-07"
-1.64405,114.48695,329.3,0.55,0.43,2026-07-25,"0616","SNPP","SNPP","n","2.0NRT",293.09,4.51,"D",NA,"nrt",25506,220384.673168224,9818106.56005953,"2026-07"
-1.37282,114.30375,335.68,0.54,0.42,2026-07-25,"0616","SNPP","SNPP","n","2.0NRT",296.1,4.7,"D",NA,"nrt",25528,199949.038774027,9848092.61319991,"2026-07"
-1.37224,114.30566,340.01,0.54,0.42,2026-07-25,"0616","SNPP","SNPP","n","2.0NRT",296.39,6.02,"D",NA,"nrt",25531,200161.677640734,9848157.03225213,"2026-07"
-0.79072,114.04036,332.17,0.53,0.42,2026-07-25,"0616","SNPP","SNPP","n","2.0NRT",292.8,8.43,"D",NA,"nrt",25582,170549.844304012,9912484.12112891,"2026-07"
-1.33238,114.25195,303.14,0.43,0.62,2026-07-25,"1717","SNPP","SNPP","n","2.0NRT",285.45,0.46,"N",NA,"nrt",26629,194175.022349855,9852561.07684111,"2026-07"
-2.23314,114.66967,302.93,0.39,0.59,2026-07-25,"1717","SNPP","SNPP","n","2.0NRT",289.23,0.94,"N",NA,"nrt",26654,240816.50045355,9752964.2131576,"2026-07"
-2.67505,114.7801,332.48,0.38,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",301.29,5.46,"D",NA,"nrt",27528,253186.185633616,9704101.20629352,"2026-07"
-1.65261,114.45987,333.84,0.38,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",299.53,3.69,"D",NA,"nrt",27603,217370.841930154,9817155.66267506,"2026-07"
-1.65314,114.45641,333.83,0.38,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",298.9,3.69,"D",NA,"nrt",27604,216985.683811891,9817096.52998462,"2026-07"
-1.65715,114.25161,332.55,0.39,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",297.46,2.91,"D",NA,"nrt",27608,194182.159937582,9816622.38438522,"2026-07"
-1.52158,114.4109,338.47,0.38,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",301.1,7.67,"D",NA,"nrt",27618,211900.312031706,9831646.35953004,"2026-07"
-1.52142,114.38964,333.44,0.38,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",299.5,4.58,"D",NA,"nrt",27621,209532.963992975,9831661.20869912,"2026-07"
-1.50545,114.23057,335.65,0.39,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",301.07,3.43,"D",NA,"nrt",27626,191816.768543912,9833406.36415694,"2026-07"
-1.44236,114.3981,330.39,0.38,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",299.84,3.71,"D",NA,"nrt",27629,210464.719703849,9840409.97821195,"2026-07"
-1.40169,114.44148,342.92,0.38,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",301.56,16.54,"D",NA,"nrt",27634,215290.24262437,9844915.25266325,"2026-07"
-1.28021,114.19926,339.11,0.39,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",299.47,6.37,"D",NA,"nrt",27647,188300.162616418,9858327.78220364,"2026-07"
-1.27794,114.19183,330.32,0.39,0.36,2026-07-26,"0557","SNPP","SNPP","n","2.0NRT",298.07,3.43,"D",NA,"nrt",27648,187472.322742996,9858578.08431347,"2026-07"
-2.67397,114.78257,328.8,0.48,0.65,2026-07-29,"0642","SNPP","SNPP","n","2.0NRT",289.49,6.73,"D",NA,"nrt",30721,253460.727894149,9704221.16783288,"2026-07"
-1.29006,114.25867,305.68,0.34,0.56,2026-07-30,"1724","SNPP","SNPP","n","2.0NRT",289.61,0.4,"N",NA,"nrt",31810,194918.321494354,9857244.95689828,"2026-07"
-3.22735,114.24121,332.19,0.39,0.36,2026-07-31,"0603","SNPP","SNPP","n","2.0NRT",301.02,3.95,"D",NA,"nrt",33068,193380.824972854,9642861.24105352,"2026-07"
-2.68098,114.76819,334.93,0.4,0.37,2026-07-31,"0603","SNPP","SNPP","n","2.0NRT",295.74,1.59,"D",NA,"nrt",33130,251862.527820611,9703442.84666405,"2026-07"
-1.94622,114.26623,338.85,0.39,0.36,2026-07-31,"0603","SNPP","SNPP","n","2.0NRT",300.17,3.77,"D",NA,"nrt",33195,195858.218683027,9784636.82328483,"2026-07"
-1.94341,114.26219,334.92,0.39,0.36,2026-07-31,"0603","SNPP","SNPP","n","2.0NRT",299.44,3.4,"D",NA,"nrt",33196,195407.905852779,9784947.04282421,"2026-07"
-1.26924,114.26223,330.74,0.4,0.37,2026-07-31,"0603","SNPP","SNPP","n","2.0NRT",298.54,1.84,"D",NA,"nrt",33239,195312.35596098,9859549.27587693,"2026-07"
-1.2587,114.28616,345.84,0.4,0.37,2026-07-31,"0603","SNPP","SNPP","n","2.0NRT",297.33,7.23,"D",NA,"nrt",33240,197976.330240982,9860718.39458864,"2026-07"
-1.24226,114.25819,332.22,0.4,0.37,2026-07-31,"0603","SNPP","SNPP","n","2.0NRT",298.02,2.65,"D",NA,"nrt",33244,194859.263916881,9862534.35143193,"2026-07"
-2.72605,114.73479,343.12,0.48,0.4,2026-08-01,"0544","SNPP","SNPP","n","2.0NRT",300.43,21.7,"D",NA,"nrt",34331,248156.419510475,9698450.41784074,"2026-08"
-2.67475,114.78504,340.25,0.47,0.4,2026-08-01,"0544","SNPP","SNPP","n","2.0NRT",301.83,4.51,"D",NA,"nrt",34332,253735.64149493,9704135.38395532,"2026-08"
-2.50961,114.73968,331.71,0.47,0.4,2026-08-01,"0544","SNPP","SNPP","n","2.0NRT",300.79,7.94,"D",NA,"nrt",34357,248657.204596049,9722393.740301,"2026-08"
-1.28021,114.20261,335.41,0.49,0.4,2026-08-01,"0546","SNPP","SNPP","n","2.0NRT",299.39,4.37,"D",NA,"nrt",34567,188673.289034867,9858328.18979175,"2026-08"
-1.27899,114.20383,332.59,0.49,0.4,2026-08-01,"0546","SNPP","SNPP","n","2.0NRT",298.67,4.33,"D",NA,"nrt",34568,188809.026358045,9858463.34710079,"2026-08"
-1.2244,114.13689,331.63,0.49,0.4,2026-08-01,"0546","SNPP","SNPP","n","2.0NRT",298.78,4.13,"D",NA,"nrt",34572,181346.379817255,9864496.57028152,"2026-08"
-3.23837,114.22364,337.16,0.35,0.57,2026-08-02,"0525","SNPP","SNPP","n","2.0NRT",293.42,3.06,"D",NA,"nrt",35610,191429.858855238,9641636.41039454,"2026-08"
-2.71327,114.74767,339.34,0.63,0.54,2026-08-02,"0525","SNPP","SNPP","n","2.0NRT",294.84,6.97,"D",NA,"nrt",35623,249586.507318078,9699866.80610048,"2026-08"
-1.30894,114.20995,308.86,0.43,0.38,2026-08-02,"1809","SNPP","SNPP","n","2.0NRT",292.64,1.18,"N",NA,"nrt",36726,189494.322588299,9855149.7463168,"2026-08"
-1.30692,114.06004,325.11,0.43,0.38,2026-08-02,"1809","SNPP","SNPP","n","2.0NRT",292.83,2.68,"N",NA,"nrt",36727,172796.159729338,9855354.22463159,"2026-08"
-1.06716,114.06887,303.08,0.55,0.51,2026-08-04,"1730","SNPP","SNPP","n","2.0NRT",291.31,1.01,"N",NA,"nrt",37248,173751.614214041,9881891.09362691,"2026-08"
-1.06854,114.0668,304.77,0.55,0.51,2026-08-04,"1730","SNPP","SNPP","n","2.0NRT",291.14,0.83,"N",NA,"nrt",37249,173521.156842687,9881738.1403334,"2026-08"
-1.31271,114.24265,304.28,0.53,0.5,2026-08-04,"1730","SNPP","SNPP","n","2.0NRT",291.95,0.72,"N",NA,"nrt",37255,193136.821539652,9854736.59085915,"2026-08"
-2.68675,114.75576,319.16,0.46,0.47,2026-08-04,"1730","SNPP","SNPP","n","2.0NRT",293.18,1.91,"N",NA,"nrt",37481,250480.997921146,9702802.05595484,"2026-08"
-3.04612,114.30224,335.2,0.43,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",302.32,8.03,"D",NA,"nrt",38867,200117.227288092,9662933.65667968,"2026-08"
-2.95925,114.51347,333.84,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",303.78,1.99,"D",NA,"nrt",38879,223591.066535915,9672601.25268505,"2026-08"
-2.9557,114.51292,333.09,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",300.97,1.99,"D",NA,"nrt",38881,223529.008478777,9672993.87814853,"2026-08"
-2.72728,114.72421,334.97,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",301.79,2.13,"D",NA,"nrt",38943,246979.785036239,9698312.13594927,"2026-08"
-2.72047,114.74398,337.59,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",305.37,6.52,"D",NA,"nrt",38945,249177.528884887,9699069.58826477,"2026-08"
-2.71559,114.75158,336.64,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",302.33,2.75,"D",NA,"nrt",38946,250021.921293336,9699610.98168684,"2026-08"
-2.71812,114.74892,337.34,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",303.51,5.04,"D",NA,"nrt",38950,249726.552950221,9699330.56716808,"2026-08"
-2.69172,114.75322,345.2,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",304.22,12.64,"D",NA,"nrt",38960,250199.462692177,9702251.7665213,"2026-08"
-2.66867,114.78314,337.12,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",304.9,6.9,"D",NA,"nrt",38964,253523.075873401,9704807.54418961,"2026-08"
-2.66507,114.78257,333.43,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",299.18,2.63,"D",NA,"nrt",38967,253458.952446375,9705205.64560528,"2026-08"
-2.63139,114.7858,334.88,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",303.68,6.04,"D",NA,"nrt",38972,253811.598235887,9708931.81216086,"2026-08"
-2.59849,114.63528,333.24,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",302.24,3.83,"D",NA,"nrt",38982,237059.771564921,9712540.69843921,"2026-08"
-2.59911,114.63124,347.95,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",305.75,13.15,"D",NA,"nrt",38983,236610.424103204,9712471.26739463,"2026-08"
-1.55776,114.30713,337.19,0.44,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",298.84,3.56,"D",NA,"nrt",39245,200350.072692641,9827628.75582735,"2026-08"
-1.44525,114.52647,337.43,0.46,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",299.31,4.38,"D",NA,"nrt",39264,224759.036894652,9840106.19142219,"2026-08"
-1.43522,114.4001,340,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",300.99,3.13,"D",NA,"nrt",39270,210686.529527412,9841200.24003724,"2026-08"
-1.40387,114.43674,336.95,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",302.11,3.36,"D",NA,"nrt",39275,214762.690364463,9844673.47557094,"2026-08"
-1.4492,114.14463,334.91,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",301.23,6.03,"D",NA,"nrt",39276,182237.481177966,9839619.13818674,"2026-08"
-1.3686,114.27466,333.9,0.44,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",299.87,46.12,"D",NA,"nrt",39293,196708.795674454,9848555.90876996,"2026-08"
-1.32987,114.2893,337.43,0.45,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",300.84,4.2,"D",NA,"nrt",39296,198334.466158421,9852843.43244943,"2026-08"
-1.32584,114.26817,341.05,0.44,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",296.75,5.22,"D",NA,"nrt",39300,195980.693393804,9853286.78461563,"2026-08"
-1.13065,114.20307,342.36,0.44,0.39,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",301.62,7.98,"D",NA,"nrt",39365,188707.513732501,9874879.02438924,"2026-08"
-1.12179,114.09595,345.74,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",298.81,14.31,"D",NA,"nrt",39372,176774.213667109,9875847.86745787,"2026-08"
-1.06866,114.06787,345.99,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",301.15,5.32,"D",NA,"nrt",39402,173640.370227904,9881724.97306953,"2026-08"
-0.96749,114.0243,340.36,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",301.9,4.39,"D",NA,"nrt",39414,168776.126873197,9892917.85239815,"2026-08"
-0.90134,114.03058,334.56,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",299.97,4.21,"D",NA,"nrt",39419,169469.588299561,9900239.93933568,"2026-08"
-0.78122,114.01322,338.09,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",299.52,5.05,"D",NA,"nrt",39436,167525.278611347,9913533.42856719,"2026-08"
-0.78216,114.01336,337.78,0.44,0.38,2026-08-05,"0610","SNPP","SNPP","n","2.0NRT",300.22,5.51,"D",NA,"nrt",39437,167540.951047379,9913429.3990089,"2026-08"
-1.30907,114.13978,307.19,0.56,0.69,2026-08-05,"1711","SNPP","SNPP","n","2.0NRT",291.73,1.52,"N",NA,"nrt",40641,181678.645035212,9855126.54876374,"2026-08"
-1.31191,114.13668,314.1,0.73,0.76,2026-08-05,"1851","SNPP","SNPP","n","2.0NRT",290.7,1.91,"N",NA,"nrt",40855,181333.708536524,9854811.85281522,"2026-08"
-1.30872,114.13888,306.12,0.74,0.76,2026-08-05,"1851","SNPP","SNPP","n","2.0NRT",290.72,1.97,"N",NA,"nrt",40856,181578.353677264,9855165.16859863,"2026-08"
-2.72434,114.72981,347.74,0.41,0.37,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",303.69,8.57,"D",NA,"nrt",41948,247602.101784906,9698638.53397029,"2026-08"
-2.6644,114.78464,333.26,0.41,0.37,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",299.81,2.67,"D",NA,"nrt",41956,253689.083532823,9705280.17225095,"2026-08"
-1.91896,114.18684,332.55,0.42,0.38,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",299.86,3.38,"D",NA,"nrt",42108,187013.761557497,9787639.01530316,"2026-08"
-1.80319,114.30468,344.47,0.42,0.38,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",300.86,11.36,"D",NA,"nrt",42116,200114.739520166,9800470.5883081,"2026-08"
-1.40936,114.43951,334.51,0.41,0.37,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",300.23,9.18,"D",NA,"nrt",42157,215071.806903338,9844066.39027372,"2026-08"
-1.40305,114.43478,332.29,0.41,0.37,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",300.13,2,"D",NA,"nrt",42160,214544.337158817,9844763.96270121,"2026-08"
-1.31034,114.21582,331.07,0.42,0.37,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",301,3.1,"D",NA,"nrt",42177,190148.287296521,9854995.54660058,"2026-08"
-1.31479,114.13949,330.23,0.42,0.38,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",299.06,1.84,"D",NA,"nrt",42182,181647.067395051,9854493.48345417,"2026-08"
-1.31132,114.13897,345.02,0.42,0.38,2026-08-06,"0553","SNPP","SNPP","n","2.0NRT",300.79,18.01,"D",NA,"nrt",42187,181588.707161665,9854877.43971465,"2026-08"
-1.24698,114.09035,304.31,0.35,0.56,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",292.54,0.74,"N",NA,"nrt",43508,176164.941431568,9861991.96440475,"2026-08"
-1.33129,114.25301,321.66,0.36,0.57,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",292.34,1.58,"N",NA,"nrt",43511,194292.944094669,9852681.82636866,"2026-08"
-1.36926,114.32378,319.68,0.36,0.57,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",292.23,1.21,"N",NA,"nrt",43512,202179.265087212,9848489.04190072,"2026-08"
-1.42625,114.62007,304.66,0.38,0.59,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",292.3,0.39,"N",NA,"nrt",43513,235178.291738407,9842219.23801043,"2026-08"
-1.40323,114.43706,321.67,0.37,0.58,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",293.47,1.54,"N",NA,"nrt",43514,214798.245943673,9844744.32553057,"2026-08"
-1.40858,114.43626,308.17,0.37,0.58,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",292.54,1.54,"N",NA,"nrt",43515,214709.813155956,9844152.2927873,"2026-08"
-2.03093,114.13622,309.21,0.36,0.57,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",294.19,0.82,"N",NA,"nrt",43576,181398.577222502,9775237.91717767,"2026-08"
-2.03144,114.13947,306.88,0.36,0.57,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",294.36,0.82,"N",NA,"nrt",43577,181760.54847831,9775182.11669133,"2026-08"
-2.02933,114.13688,305.69,0.36,0.57,2026-08-06,"1834","SNPP","SNPP","n","2.0NRT",294.23,0.85,"N",NA,"nrt",43578,181471.751291774,9775415.11971476,"2026-08"
